num_nodes,round,accuracy
32,54,0.7083
32,55,0.7095
32,56,0.7135
32,57,0.7097
32,58,0.7136
32,59,0.7155
32,60,0.7172
32,61,0.7189
32,62,0.718
32,63,0.7186
32,64,0.7208
32,65,0.7235
32,66,0.7207
32,67,0.7229
32,68,0.7229
32,69,0.7253
32,70,0.7258
32,71,0.7251
32,72,0.7271
32,73,0.7296
32,74,0.7271
32,75,0.7297
32,76,0.728
32,77,0.7295
32,78,0.729
32,79,0.7308
32,80,0.7277
32,81,0.7324
32,82,0.7312
32,83,0.7323
32,84,0.7301
32,85,0.7304
32,86,0.7322
32,87,0.7314
32,88,0.733
32,89,0.7305
32,90,0.7309
32,91,0.7325
32,92,0.7327
32,93,0.7336
32,94,0.734
32,95,0.7327
32,96,0.7319
32,97,0.731
32,98,0.7322
32,99,0.7316
32,100,0.7297
33,1,0.261
33,2,0.3246
33,3,0.3699
33,4,0.4067
33,5,0.4393
33,6,0.4582
33,7,0.4823
33,8,0.4984
33,9,0.5081
33,10,0.5192
33,11,0.529
33,12,0.5399
33,13,0.5468
33,14,0.558
33,15,0.5659
33,16,0.5758
33,17,0.5795
33,18,0.589
33,19,0.5978
33,20,0.6029
33,21,0.6103
33,22,0.6148
33,23,0.6171
33,24,0.6252
33,25,0.6283
33,26,0.6339
33,27,0.6352
33,28,0.6419
33,29,0.6456
33,30,0.6505
33,31,0.6531
33,32,0.6575
33,33,0.6643
33,34,0.6658
33,35,0.6708
33,36,0.6708
33,37,0.6719
33,38,0.6734
33,39,0.6807
33,40,0.6821
33,41,0.6834
33,42,0.6851
33,43,0.6879
33,44,0.6895
33,45,0.6921
33,46,0.6942
33,47,0.6973
33,48,0.6994
33,49,0.7021
33,50,0.6994
33,51,0.7048
33,52,0.7038
33,53,0.7062
33,54,0.7077
33,55,0.7129
33,56,0.7108
33,57,0.7116
33,58,0.7109
33,59,0.7162
33,60,0.7152
33,61,0.7123
33,62,0.7199
33,63,0.721
33,64,0.7213
33,65,0.7225
33,66,0.7248
33,67,0.7227
33,68,0.7246
33,69,0.7237
33,70,0.7244
33,71,0.727
33,72,0.7277
33,73,0.731
33,74,0.7274
33,75,0.7281
33,76,0.7309
33,77,0.7326
33,78,0.7312
33,79,0.7301
33,80,0.7304
33,81,0.7327
33,82,0.7332
33,83,0.7346
33,84,0.733
33,85,0.734
33,86,0.7328
33,87,0.736
33,88,0.735
33,89,0.7343
33,90,0.7346
33,91,0.7347
33,92,0.7322
33,93,0.7343
33,94,0.7308
33,95,0.733
33,96,0.7347
33,97,0.7341
33,98,0.7352
33,99,0.7334
33,100,0.7364
34,1,0.2551
34,2,0.3201
34,3,0.3569
34,4,0.3881
34,5,0.4171
34,6,0.449
34,7,0.4708
34,8,0.4921
34,9,0.506
34,10,0.5121
34,11,0.5268
34,12,0.5389
34,13,0.5439
34,14,0.5515
34,15,0.561
34,16,0.566
34,17,0.5711
34,18,0.5781
34,19,0.5864
34,20,0.5926
34,21,0.5973
34,22,0.6033
34,23,0.6104
34,24,0.6155
34,25,0.6211
34,26,0.6228
34,27,0.6274
34,28,0.6308
34,29,0.6393
34,30,0.6436
34,31,0.6439
34,32,0.647
34,33,0.6533
34,34,0.6545
34,35,0.6593
34,36,0.66
34,37,0.6661
34,38,0.6672
34,39,0.6724
34,40,0.6731
34,41,0.6789
34,42,0.6757
34,43,0.6804
34,44,0.6821
34,45,0.6832
34,46,0.686
34,47,0.689
34,48,0.6951
34,49,0.6932
34,50,0.6988
34,51,0.7006
34,52,0.7014
34,53,0.701
34,54,0.7024
34,55,0.7056
34,56,0.7055
34,57,0.7086
34,58,0.7087
34,59,0.7127
34,60,0.7124
34,61,0.7145
34,62,0.716
34,63,0.7157
34,64,0.7183
34,65,0.7176
34,66,0.72
34,67,0.7202
34,68,0.7187
34,69,0.7217
34,70,0.7233
34,71,0.7243
34,72,0.7249
34,73,0.725
34,74,0.7257
34,75,0.7289
34,76,0.7304
34,77,0.7305
34,78,0.7277
34,79,0.7303
34,80,0.7298
34,81,0.7295
34,82,0.7307
34,83,0.7318
34,84,0.7309
34,85,0.7324
34,86,0.7339
34,87,0.7311
34,88,0.7324
34,89,0.7283
34,90,0.732
34,91,0.7333
34,92,0.7304
34,93,0.731
34,94,0.7355
34,95,0.7312
34,96,0.733
34,97,0.7334
34,98,0.734
34,99,0.7327
34,100,0.731
35,1,0.239
35,2,0.3259
35,3,0.363
35,4,0.3976
35,5,0.4226
35,6,0.4511
35,7,0.4688
35,8,0.4802
35,9,0.4933
35,10,0.5046
35,11,0.5164
35,12,0.5264
35,13,0.5364
35,14,0.5433
35,15,0.5506
35,16,0.5588
35,17,0.5657
35,18,0.5743
35,19,0.5834
35,20,0.5887
35,21,0.5926
35,22,0.5991
35,23,0.6023
35,24,0.6062
35,25,0.6111
35,26,0.6151
35,27,0.6233
35,28,0.6263
35,29,0.6297
35,30,0.6343
35,31,0.6375
35,32,0.6413
35,33,0.6429
35,34,0.6489
35,35,0.6543
35,36,0.6549
35,37,0.659
35,38,0.6624
35,39,0.664
35,40,0.6676
35,41,0.6668
35,42,0.6734
35,43,0.6733
35,44,0.676
35,45,0.6759
35,46,0.6801
35,47,0.6802
35,48,0.6832
35,49,0.6858
35,50,0.6865
35,51,0.6903
35,52,0.6927
35,53,0.6947
35,54,0.6942
35,55,0.6951
35,56,0.6964
35,57,0.6998
35,58,0.7012
35,59,0.7033
35,60,0.7051
35,61,0.7044
35,62,0.7063
35,63,0.7093
35,64,0.7106
35,65,0.7123
35,66,0.7135
35,67,0.7116
35,68,0.7129
35,69,0.714
35,70,0.7133
35,71,0.7177
35,72,0.7141
35,73,0.7151
35,74,0.7164
35,75,0.7181
35,76,0.7164
35,77,0.7158
35,78,0.7184
35,79,0.7189
35,80,0.7162
35,81,0.7203
35,82,0.7218
35,83,0.7212
35,84,0.7204
35,85,0.7229
35,86,0.7215
35,87,0.7212
35,88,0.722
35,89,0.7246
35,90,0.7223
35,91,0.7242
35,92,0.7231
35,93,0.7219
35,94,0.7255
35,95,0.7239
35,96,0.7235
35,97,0.7231
35,98,0.7228
35,99,0.7241
35,100,0.724
36,1,0.2579
36,2,0.2999
36,3,0.3521
36,4,0.3924
36,5,0.429
36,6,0.4565
36,7,0.4765
36,8,0.4887
36,9,0.5009
36,10,0.5169
36,11,0.5272
36,12,0.5373
36,13,0.541
36,14,0.5489
36,15,0.5586
36,16,0.5628
36,17,0.573
36,18,0.5759
36,19,0.579
36,20,0.5861
36,21,0.5899
36,22,0.5963
36,23,0.6009
36,24,0.6037
36,25,0.6083
36,26,0.6185
36,27,0.6205
36,28,0.6199
36,29,0.6304
36,30,0.6333
36,31,0.6394
36,32,0.6406
36,33,0.6434
36,34,0.6498
36,35,0.6526
36,36,0.6552
36,37,0.6564
36,38,0.6645
36,39,0.6638
36,40,0.6691
36,41,0.6733
36,42,0.674
36,43,0.6759
36,44,0.6797
36,45,0.6819
36,46,0.6841
36,47,0.6862
36,48,0.6872
36,49,0.6895
36,50,0.6911
36,51,0.6947
36,52,0.6978
36,53,0.6962
36,54,0.6965
36,55,0.6956
36,56,0.7015
36,57,0.699
36,58,0.7029
36,59,0.706
36,60,0.7059
36,61,0.7073
36,62,0.7074
36,63,0.7106
36,64,0.7081
36,65,0.71
36,66,0.7142
36,67,0.7156
36,68,0.7143
36,69,0.7159
36,70,0.7165
36,71,0.7186
36,72,0.7189
36,73,0.7201
36,74,0.7177
36,75,0.7211
36,76,0.7201
36,77,0.7214
36,78,0.7181
36,79,0.7189
36,80,0.7225
36,81,0.7221
36,82,0.722
36,83,0.723
36,84,0.7242
36,85,0.7233
36,86,0.72
36,87,0.7222
36,88,0.7261
36,89,0.7276
36,90,0.7263
36,91,0.7241
36,92,0.7264
36,93,0.7267
36,94,0.7242
36,95,0.7277
36,96,0.7278
36,97,0.7276
36,98,0.7274
36,99,0.7275
36,100,0.7259
37,1,0.2469
37,2,0.309
37,3,0.3593
37,4,0.3951
37,5,0.4204
37,6,0.4539
37,7,0.4708
37,8,0.4868
37,9,0.4972
37,10,0.5125
37,11,0.5192
37,12,0.5303
37,13,0.5409
37,14,0.5465
37,15,0.5564
37,16,0.5628
37,17,0.5703
37,18,0.5755
37,19,0.5855
37,20,0.5903
37,21,0.597
37,22,0.6025
37,23,0.6103
37,24,0.6136
37,25,0.6185
37,26,0.623
37,27,0.6252
37,28,0.6274
37,29,0.6347
37,30,0.6366
37,31,0.6436
37,32,0.6479
37,33,0.6497
37,34,0.6513
37,35,0.6571
37,36,0.6571
37,37,0.6576
37,38,0.6618
37,39,0.6643
37,40,0.6677
37,41,0.67
37,42,0.6729
37,43,0.6782
37,44,0.6812
37,45,0.6809
37,46,0.6813
37,47,0.6847
37,48,0.6834
37,49,0.6872
37,50,0.6871
37,51,0.6867
37,52,0.692
37,53,0.6923
37,54,0.6933
37,55,0.6955
37,56,0.695
37,57,0.6975
37,58,0.6991
37,59,0.7009
37,60,0.7024
37,61,0.7017
37,62,0.7036
37,63,0.7048
37,64,0.7088
37,65,0.7073
37,66,0.7078
37,67,0.7098
37,68,0.7095
37,69,0.7125
37,70,0.712
37,71,0.7122
37,72,0.7153
37,73,0.7165
37,74,0.7139
37,75,0.7171
37,76,0.715
37,77,0.7172
37,78,0.7178
37,79,0.7169
37,80,0.7171
37,81,0.7166
37,82,0.7183
37,83,0.718
37,84,0.7208
37,85,0.7209
37,86,0.7203
37,87,0.721
37,88,0.7206
37,89,0.7228
37,90,0.7221
37,91,0.7212
37,92,0.72
37,93,0.7198
37,94,0.7211
37,95,0.722
37,96,0.7204
37,97,0.7217
37,98,0.7234
37,99,0.7245
37,100,0.7221
38,1,0.2402
38,2,0.3051
38,3,0.3371
38,4,0.3746
38,5,0.4035
38,6,0.4277
38,7,0.456
38,8,0.4689
38,9,0.4847
38,10,0.4975
38,11,0.5078
38,12,0.5181
38,13,0.5286
38,14,0.5355
38,15,0.5448
38,16,0.5528
38,17,0.5612
38,18,0.5645
38,19,0.5695
38,20,0.5769
38,21,0.5818
38,22,0.5895
38,23,0.5952
38,24,0.6042
38,25,0.6072
38,26,0.6125
38,27,0.6189
38,28,0.6216
38,29,0.6252
38,30,0.6311
38,31,0.6342
38,32,0.6397
38,33,0.6423
38,34,0.6478
38,35,0.6509
38,36,0.6507
38,37,0.6579
38,38,0.6578
38,39,0.6615
38,40,0.6615
38,41,0.6666
38,42,0.669
38,43,0.6721
38,44,0.6745
38,45,0.679
38,46,0.676
38,47,0.6824
38,48,0.6835
38,49,0.684
38,50,0.6862
38,51,0.6902
38,52,0.6875
38,53,0.6913
38,54,0.6951
38,55,0.6956
38,56,0.6963
38,57,0.6991
38,58,0.7002
38,59,0.6989
38,60,0.702
38,61,0.7039
38,62,0.706
38,63,0.7054
38,64,0.7044
38,65,0.7082
38,66,0.7103
38,67,0.7097
38,68,0.7106
38,69,0.7095
38,70,0.7145
38,71,0.7162
38,72,0.7143
38,73,0.7173
38,74,0.7167
38,75,0.718
38,76,0.719
38,77,0.7215
38,78,0.7201
38,79,0.721
38,80,0.7208
38,81,0.7215
38,82,0.7234
38,83,0.7254
38,84,0.7241
38,85,0.7263
38,86,0.7253
38,87,0.7248
38,88,0.7255
38,89,0.7271
38,90,0.7254
38,91,0.7253
38,92,0.7281
38,93,0.7297
38,94,0.7267
38,95,0.7278
38,96,0.7274
38,97,0.7283
38,98,0.7267
38,99,0.7274
38,100,0.7312
39,1,0.2441
39,2,0.3079
39,3,0.3529
39,4,0.3788
39,5,0.4058
39,6,0.4291
39,7,0.4489
39,8,0.4668
39,9,0.4844
39,10,0.4951
39,11,0.5085
39,12,0.5191
39,13,0.5313
39,14,0.5339
39,15,0.5421
39,16,0.5476
39,17,0.5576
39,18,0.5642
39,19,0.569
39,20,0.5756
39,21,0.5766
39,22,0.5823
39,23,0.5872
39,24,0.5928
39,25,0.598
39,26,0.6014
39,27,0.6059
39,28,0.6104
39,29,0.6137
39,30,0.6197
39,31,0.6224
39,32,0.629
39,33,0.6325
39,34,0.6364
39,35,0.6397
39,36,0.6403
39,37,0.6472
39,38,0.6508
39,39,0.6508
39,40,0.6569
39,41,0.6577
39,42,0.6628
39,43,0.6623
39,44,0.6687
39,45,0.6679
39,46,0.6699
39,47,0.6741
39,48,0.6726
39,49,0.6757
39,50,0.6793
39,51,0.6826
39,52,0.6814
39,53,0.6824
39,54,0.6878
39,55,0.6864
39,56,0.6881
39,57,0.6899
39,58,0.6906
39,59,0.6917
39,60,0.6927
39,61,0.697
39,62,0.6976
39,63,0.6951
39,64,0.6995
39,65,0.6996
39,66,0.7038
39,67,0.7023
39,68,0.7028
39,69,0.7056
39,70,0.7068
39,71,0.7093
39,72,0.7072
39,73,0.7078
39,74,0.7117
39,75,0.7082
39,76,0.7121
39,77,0.7106
39,78,0.7129
39,79,0.7151
39,80,0.716
39,81,0.7143
39,82,0.7137
39,83,0.7149
39,84,0.714
39,85,0.7182
39,86,0.72
39,87,0.7189
39,88,0.7215
39,89,0.7188
39,90,0.721
39,91,0.7197
39,92,0.7211
39,93,0.7201
39,94,0.7222
39,95,0.7213
39,96,0.7229
39,97,0.7237
39,98,0.723
39,99,0.7233
39,100,0.7238
40,1,0.2366
40,2,0.3064
40,3,0.3499
40,4,0.3815
40,5,0.4139
40,6,0.4407
40,7,0.4574
40,8,0.4711
40,9,0.4807
40,10,0.4967
40,11,0.5067
40,12,0.5163
40,13,0.5262
40,14,0.5349
40,15,0.544
40,16,0.5498
40,17,0.5555
40,18,0.5666
40,19,0.5697
40,20,0.5794
40,21,0.5849
40,22,0.5908
40,23,0.5952
40,24,0.602
40,25,0.604
40,26,0.6119
40,27,0.6125
40,28,0.6191
40,29,0.6201
40,30,0.6264
40,31,0.6324
40,32,0.6328
40,33,0.6381
40,34,0.6396
40,35,0.6453
40,36,0.6484
40,37,0.6515
40,38,0.6558
40,39,0.6575
40,40,0.6602
40,41,0.6635
40,42,0.665
40,43,0.6693
40,44,0.6681
40,45,0.6726
40,46,0.6739
40,47,0.6713
40,48,0.678
40,49,0.6772
40,50,0.6832
40,51,0.6859
40,52,0.6829
40,53,0.6856
40,54,0.6904
40,55,0.6885
40,56,0.696
40,57,0.6935
40,58,0.6963
40,59,0.6965
40,60,0.6994
40,61,0.7002
40,62,0.7003
40,63,0.7026
40,64,0.7023
40,65,0.7028
40,66,0.7063
40,67,0.7072
40,68,0.705
40,69,0.707
40,70,0.7103
40,71,0.7101
40,72,0.7121
40,73,0.7105
40,74,0.7134
40,75,0.7131
40,76,0.7157
40,77,0.7175
40,78,0.7173
40,79,0.7181
40,80,0.7192
40,81,0.7167
40,82,0.7203
40,83,0.7166
40,84,0.7207
40,85,0.7191
40,86,0.7222
40,87,0.7226
40,88,0.7212
40,89,0.7222
40,90,0.7244
40,91,0.7244
40,92,0.7254
40,93,0.7256
40,94,0.7247
40,95,0.7289
40,96,0.7261
40,97,0.7275
40,98,0.726
40,99,0.7268
40,100,0.7276
41,1,0.2008
41,2,0.3183
41,3,0.3389
41,4,0.3806
41,5,0.4153
41,6,0.444
41,7,0.4598
41,8,0.4732
41,9,0.4855
41,10,0.4958
41,11,0.5121
41,12,0.5167
41,13,0.5268
41,14,0.5352
41,15,0.5425
41,16,0.5498
41,17,0.5596
41,18,0.562
41,19,0.5664
41,20,0.5741
41,21,0.5741
41,22,0.5835
41,23,0.5899
41,24,0.5924
41,25,0.5981
41,26,0.6054
41,27,0.6112
41,28,0.6154
41,29,0.6187
41,30,0.62
41,31,0.6244
41,32,0.629
41,33,0.6321
41,34,0.6376
41,35,0.6428
41,36,0.6434
41,37,0.6439
41,38,0.6478
41,39,0.6533
41,40,0.6531
41,41,0.6574
41,42,0.6601
41,43,0.6612
41,44,0.6659
41,45,0.6667
41,46,0.6688
41,47,0.6726
41,48,0.6736
41,49,0.6746
41,50,0.6767
41,51,0.6816
41,52,0.683
41,53,0.6824
41,54,0.6828
41,55,0.6871
41,56,0.6884
41,57,0.693
41,58,0.6927
41,59,0.6926
41,60,0.6947
41,61,0.6973
41,62,0.6993
41,63,0.6995
41,64,0.7011
41,65,0.7028
41,66,0.7043
41,67,0.7055
41,68,0.7034
41,69,0.706
41,70,0.7062
41,71,0.7066
41,72,0.7078
41,73,0.7095
41,74,0.7122
41,75,0.713
41,76,0.712
41,77,0.7112
41,78,0.7162
41,79,0.7134
41,80,0.7166
41,81,0.718
41,82,0.714
41,83,0.7177
41,84,0.717
41,85,0.7202
41,86,0.7178
41,87,0.7186
41,88,0.7214
41,89,0.718
41,90,0.7215
41,91,0.7254
41,92,0.7222
41,93,0.7246
41,94,0.7216
41,95,0.7226
41,96,0.7251
41,97,0.7216
41,98,0.7225
41,99,0.7234
41,100,0.7256
42,1,0.2212
42,2,0.3055
42,3,0.3399
42,4,0.3707
42,5,0.4127
42,6,0.4283
42,7,0.4542
42,8,0.4697
42,9,0.4875
42,10,0.4962
42,11,0.5071
42,12,0.5166
42,13,0.5211
42,14,0.5302
42,15,0.5395
42,16,0.5446
42,17,0.5499
42,18,0.5575
42,19,0.5623
42,20,0.5689
42,21,0.5764
42,22,0.5815
42,23,0.5846
42,24,0.5908
42,25,0.5924
42,26,0.5957
42,27,0.605
42,28,0.6074
42,29,0.614
42,30,0.617
42,31,0.6179
42,32,0.6227
42,33,0.6256
42,34,0.6312
42,35,0.6344
42,36,0.6339
42,37,0.6406
42,38,0.6463
42,39,0.6455
42,40,0.6504
42,41,0.6534
42,42,0.6577
42,43,0.6565
42,44,0.661
42,45,0.6631
42,46,0.6653
42,47,0.6668
42,48,0.6684
42,49,0.67
42,50,0.6742
42,51,0.6759
42,52,0.6757
42,53,0.6767
42,54,0.6777
42,55,0.6826
42,56,0.6848
42,57,0.688
42,58,0.6867
42,59,0.6906
42,60,0.6915
42,61,0.6923
42,62,0.6955
42,63,0.697
42,64,0.6974
42,65,0.6978
42,66,0.7001
42,67,0.6999
42,68,0.7016
42,69,0.7018
42,70,0.7035
42,71,0.7038
42,72,0.7053
42,73,0.7052
42,74,0.7045
42,75,0.7078
42,76,0.7077
42,77,0.7092
42,78,0.7098
42,79,0.7102
42,80,0.7126
42,81,0.7124
42,82,0.7135
42,83,0.715
42,84,0.7151
42,85,0.7168
42,86,0.7154
42,87,0.7161
42,88,0.7171
42,89,0.7182
42,90,0.7192
42,91,0.7202
42,92,0.7196
42,93,0.7201
42,94,0.7206
42,95,0.7197
42,96,0.7223
42,97,0.722
42,98,0.7225
42,99,0.7232
42,100,0.7252
43,1,0.2354
43,2,0.3188
43,3,0.347
43,4,0.3838
43,5,0.4154
43,6,0.4318
43,7,0.4599
43,8,0.4717
43,9,0.4842
43,10,0.4994
43,11,0.5036
43,12,0.5147
43,13,0.5213
43,14,0.532
43,15,0.5338
43,16,0.5401
43,17,0.5494
43,18,0.5552
43,19,0.5588
43,20,0.5637
43,21,0.57
43,22,0.5752
43,23,0.5833
43,24,0.5864
43,25,0.5915
43,26,0.5944
43,27,0.5961
43,28,0.6043
43,29,0.6066
43,30,0.612
43,31,0.6165
43,32,0.6207
43,33,0.6249
43,34,0.6288
43,35,0.631
43,36,0.634
43,37,0.6374
43,38,0.641
43,39,0.6408
43,40,0.6455
43,41,0.6483
43,42,0.6517
43,43,0.6527
43,44,0.6546
43,45,0.6565
43,46,0.6605
43,47,0.6616
43,48,0.6636
43,49,0.6679
43,50,0.6673
43,51,0.6722
43,52,0.6737
43,53,0.6736
43,54,0.6774
43,55,0.6786
43,56,0.6785
43,57,0.6827
43,58,0.6841
43,59,0.6824
43,60,0.6859
43,61,0.6876
43,62,0.6894
43,63,0.6921
43,64,0.6951
43,65,0.6959
43,66,0.6947
43,67,0.6977
43,68,0.6983
43,69,0.7003
43,70,0.7018
43,71,0.7036
43,72,0.7025
43,73,0.7057
43,74,0.7045
43,75,0.7075
43,76,0.7082
43,77,0.7086
43,78,0.7103
43,79,0.7103
43,80,0.7133
43,81,0.713
43,82,0.7127
43,83,0.712
43,84,0.715
43,85,0.7127
43,86,0.7143
43,87,0.7167
43,88,0.7139
43,89,0.718
43,90,0.7181
43,91,0.7167
43,92,0.7177
43,93,0.7195
43,94,0.7183
43,95,0.7172
43,96,0.7187
43,97,0.7205
43,98,0.718
43,99,0.7172
43,100,0.7174
44,1,0.2464
44,2,0.3101
44,3,0.3493
44,4,0.3821
44,5,0.4056
44,6,0.434
44,7,0.4487
44,8,0.4647
44,9,0.4798
44,10,0.4866
44,11,0.4981
44,12,0.506
44,13,0.524
44,14,0.5245
44,15,0.5349
44,16,0.5426
44,17,0.5516
44,18,0.5558
44,19,0.5607
44,20,0.5704
44,21,0.575
44,22,0.5797
44,23,0.5823
44,24,0.5915
44,25,0.5951
44,26,0.5971
44,27,0.6021
44,28,0.6085
44,29,0.6092
44,30,0.615
44,31,0.6178
44,32,0.6244
44,33,0.626
44,34,0.6316
44,35,0.6345
44,36,0.6384
44,37,0.6381
44,38,0.6458
44,39,0.6485
44,40,0.6511
44,41,0.6526
44,42,0.654
44,43,0.6615
44,44,0.6613
44,45,0.6645
44,46,0.6644
44,47,0.6708
44,48,0.6711
44,49,0.6722
44,50,0.6738
44,51,0.6769
44,52,0.6797
44,53,0.6821
44,54,0.683
44,55,0.683
44,56,0.6847
44,57,0.6899
44,58,0.6897
44,59,0.6943
44,60,0.6929
44,61,0.6929
44,62,0.6965
44,63,0.6996
44,64,0.701
44,65,0.6996
44,66,0.7026
44,67,0.7027
44,68,0.7047
44,69,0.7065
44,70,0.7075
44,71,0.7072
44,72,0.7094
44,73,0.7101
44,74,0.7111
44,75,0.7138
44,76,0.712
44,77,0.714
44,78,0.7155
44,79,0.713
44,80,0.7159
44,81,0.7165
44,82,0.7191
44,83,0.718
44,84,0.7202
44,85,0.7203
44,86,0.7212
44,87,0.7248
44,88,0.7258
44,89,0.7258
44,90,0.726
44,91,0.7257
44,92,0.7235
44,93,0.726
44,94,0.7274
44,95,0.7292
44,96,0.7281
44,97,0.7276
44,98,0.7262
44,99,0.7288
44,100,0.728
45,1,0.2431
45,2,0.2868
45,3,0.3326
45,4,0.3668
45,5,0.3957
45,6,0.4122
45,7,0.4338
45,8,0.4521
45,9,0.4672
45,10,0.4706
45,11,0.4863
45,12,0.4912
45,13,0.5003
45,14,0.5114
45,15,0.5142
45,16,0.527
45,17,0.5348
45,18,0.5413
45,19,0.5466
45,20,0.5516
45,21,0.56
45,22,0.5657
45,23,0.571
45,24,0.5773
45,25,0.5804
45,26,0.5881
45,27,0.5908
45,28,0.5953
45,29,0.5986
45,30,0.6016
45,31,0.6109
45,32,0.6141
45,33,0.619
45,34,0.6229
45,35,0.6253
45,36,0.6282
45,37,0.6322
45,38,0.6332
45,39,0.6391
45,40,0.6412
45,41,0.6459
45,42,0.6511
45,43,0.653
45,44,0.6545
45,45,0.6586
45,46,0.6623
45,47,0.6623
45,48,0.6653
45,49,0.6665
45,50,0.6684
45,51,0.6725
45,52,0.6742
45,53,0.6755
45,54,0.6772
45,55,0.678
45,56,0.6793
45,57,0.6831
45,58,0.687
45,59,0.6845
45,60,0.691
45,61,0.6902
45,62,0.6906
45,63,0.6947
45,64,0.6956
45,65,0.6948
45,66,0.6966
45,67,0.6971
45,68,0.7005
45,69,0.7008
45,70,0.7033
45,71,0.7045
45,72,0.7046
